Index,Result,Crab,Hunter,Recall,Recall Hunter,Scorpion,Beetle,Blink,Blink Hunter,Gunbot,Missilebot,Wasp,Hornet,Knight,Crossbow,Ballista,King Crab,Crusader,Bomber,Shocker,Recall Shocker,Mortar,Swift Shocker,Heavy Hunter,Destroyer,Raider,Turret,Heavy Ballista,Predator,Sniper,Advanced Blink,Assaultbot,Behemoth,Gargantua,Butterfly,Dragonfly,Falcon,Airship,Advanced Recall,Mammoth,Stinger,Flak Turret,Bulwark,Katbus,Locust,Kraken,Valkyrie,Artillery,Advancedbot,Advanced Destroyer,Skill,
3009,-4650.00,0,0,0,0,0,0,0,0,-198,58,-1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11724.37,
3010,1975.00,0,0,-14,11,0,0,0,0,0,0,0,-15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8801.74,
3011,-2525.00,0,0,0,0,0,0,-13,0,0,0,0,-30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13051.25,
3012,-8462.50,-42,0,0,0,1,0,0,0,0,0,0,-57,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,-5642.60,
3013,-5962.50,40,16,0,0,-72,0,0,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.91,
3014,3575.00,0,32,0,0,0,-34,0,0,-9,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-1,0,-2,0,0,0,0,0,0,3005.81,
3015,4125.00,0,0,0,0,0,17,0,18,0,0,-1,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.41,
3016,2100.00,-17,0,19,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392.85,
3017,-2625.00,0,0,0,-1,0,0,0,2,29,0,0,0,0,0,0,0,-5,0,5,1,0,-7,4,0,0,0,0,0,0,0,0,-9,0,-1,0,0,0,51,0,-4,0,-3,0,0,0,0,0,0,0,-9407.13,
3018,-2700.00,0,0,0,-13,0,0,1,0,0,1,-24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-17,1,0,0,-7,0,0,0,1,1,0,0,0,-7853.55,
3019,-7462.50,0,0,0,0,0,17,-28,0,0,0,0,0,-17,28,0,0,0,0,0,0,-3,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8028.83,
3020,1300.00,0,-14,0,0,-12,0,67,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,-1582.39,
3021,-8362.50,-31,62,0,0,0,0,0,0,0,0,-55,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-13,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9113.33,
3022,2400.00,39,0,0,0,-35,0,0,0,0,0,13,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11302.59,
3023,5150.00,0,0,-19,0,0,60,1,0,0,0,-4,0,0,0,0,0,-3,0,0,0,0,0,4,0,0,0,0,0,0,-27,0,-17,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4705.41,
3024,-6037.50,0,0,0,-27,0,0,33,-4,0,0,0,21,0,0,0,-1,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,-5,-9,0,0,5,3,0,0,0,0,0,0,0,4296.39,
3025,-10100.00,0,0,0,0,0,1,0,0,199,0,-12,0,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10296.20,
3026,12250.00,1,0,10,0,0,0,0,-7,0,0,-1,0,0,0,0,0,0,0,0,-18,0,0,-1,0,-2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,-5,0,0,0,1,-2,0,0,0,919.57,
3027,-875.00,0,0,97,0,0,0,2,-48,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,-3876.05,
3028,3162.50,0,0,0,7,0,0,0,0,0,-15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2312.96,
3029,8512.50,72,0,0,0,0,27,0,-8,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-6,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-13519.56,
3030,8587.50,0,0,33,0,0,0,0,66,0,-32,-48,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1144.35,
3031,-4575.00,0,30,0,0,0,0,-42,-28,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1585.48,
3032,-1800.00,-11,0,0,0,0,0,0,12,-16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7361.19,
3033,-11237.50,-49,1,0,0,0,0,0,-50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12073.51,
3034,-1087.50,1,0,0,0,-19,0,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6627.48,
3035,-7150.00,0,0,0,0,-31,0,0,0,-34,0,40,0,13,0,6,0,0,0,0,-1,9,0,0,-3,0,0,0,0,-15,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3919.56,
3036,-9000.00,0,31,-91,0,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3379.56,
3037,2275.00,0,0,0,0,4,0,-10,0,0,0,0,0,-9,7,0,0,0,8,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1078.01,
3038,-3737.50,28,0,-38,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,12,-5,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.63,
3039,-2362.50,0,0,0,0,101,0,0,-13,0,1,-136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9949.33,
3040,6637.50,0,0,0,0,0,0,2,-80,0,0,1,0,0,-9,0,0,0,58,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1937.87,
3041,-1500.00,-24,0,0,0,0,0,-23,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9631.64,
3042,9550.00,-48,0,0,0,0,0,0,12,0,0,0,2,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,124,0,3019.38,
3043,-4012.50,0,0,-47,0,0,-11,0,34,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3615.02,
3044,3425.00,-35,0,22,0,0,0,1,0,0,0,0,-33,0,0,0,0,14,0,0,0,3,0,0,0,0,0,-1,0,0,-24,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2204.60,
3045,-3987.50,0,-7,0,0,0,9,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6933.60,
3046,-4737.50,0,0,1,0,0,0,0,0,0,-29,-106,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,-1,0,0,-2,0,0,0,0,-4,-12463.29,
3047,9487.50,25,0,0,0,-30,0,0,0,0,74,0,0,0,-23,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-953.55,
3048,-8387.50,0,0,0,-59,0,0,0,0,0,-34,0,0,21,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.40,
3049,6300.00,0,0,0,0,12,0,93,-12,0,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,4357.42,
3050,4812.50,0,77,0,-31,0,0,0,14,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,5948.12,
3051,1100.00,0,0,0,0,14,0,4,-6,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8312.21,
3052,-3175.00,0,0,0,0,0,-63,-5,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,6053.65,
3053,-1950.00,0,0,0,-42,0,0,0,0,-14,0,1,0,0,18,0,0,0,-17,0,0,-13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9290.28,
3054,1850.00,0,0,0,0,25,0,0,0,0,0,0,-9,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5967.68,
3055,6850.00,0,0,11,0,-64,0,0,0,174,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3458.76,
3056,7912.50,0,0,58,0,0,0,0,-65,0,0,-36,23,0,0,5,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3496.52,
3057,6000.00,0,0,0,0,0,-16,87,-11,0,0,0,0,6,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10527.73,
3058,2975.00,0,52,0,0,0,0,0,0,0,0,0,0,-15,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11015.58,
3059,10962.50,0,0,0,0,12,0,0,0,52,-10,0,-36,0,0,-14,-6,0,0,4,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4144.48,
3060,-7437.50,-18,66,0,0,0,0,-9,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,-1,0,0,0,0,0,0,0,0,0,9101.76,
3061,5087.50,0,-7,0,0,0,27,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11395.04,
3062,-3925.00,4,0,0,0,-24,-22,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9750.70,
3063,3712.50,0,93,0,-5,0,0,0,6,0,0,0,-52,0,0,0,0,0,-11,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7703.89,
3064,1100.00,0,0,1,0,0,0,0,-7,0,0,-19,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10289.02,
3065,3900.00,0,36,0,11,0,0,0,0,-28,0,0,-73,0,0,0,0,0,0,0,0,0,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,-2756.24,
3066,-10650.00,-5,0,20,-17,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,-28,-1,0,0,0,0,0,0,0,0,0,5233.80,
3067,-10912.50,0,-75,0,0,0,0,0,72,55,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-982.90,
3068,12887.50,0,0,0,0,46,0,0,0,0,-7,0,0,-22,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-11,0,0,0,0,0,0,0,0,0,0,0,0,-9850.95,
3069,10262.50,0,0,53,0,0,0,0,0,0,0,0,2,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4801.37,
3070,9600.00,0,3,0,0,0,0,-6,0,-97,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,-4,-1,0,0,0,0,0,0,0,1,0,14,0,0,0,6,0,0,0,0,0,0,-2064.23,
3071,275.00,0,0,-5,2,7,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4536.47,
3072,5500.00,12,0,-1,-1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,18,0,-29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.04,
3073,2500.00,0,0,88,0,0,-1,0,0,0,11,-54,0,0,0,0,0,-1,0,0,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1448.81,
3074,7862.50,0,0,0,-16,10,12,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,3,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-27,0,-7450.51,
3075,3987.50,0,24,0,0,0,0,0,-2,0,11,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7717.67,
3076,3612.50,0,0,0,0,0,6,0,-43,76,0,0,-42,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874.41,
3077,-4425.00,0,-2,0,0,0,62,-60,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,-1,0,0,0,0,0,0,0,0,0,0,344.80,
3078,-8625.00,0,-33,0,0,-49,0,20,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,0,0,0,0,0,0,0,0,0,1,0,0,2029.67,
3079,3675.00,25,0,0,0,0,0,0,0,0,0,0,2,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-684.54,
3080,4350.00,0,0,0,-2,0,0,37,0,15,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.77,
3081,-5687.50,-33,10,0,0,0,0,11,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,-8,0,0,0,0,0,0,0,0,0,0,0,0,14277.64,
3082,400.00,0,2,11,0,0,-2,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9540.03,
3083,-6875.00,-9,0,13,0,0,0,1,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766.08,
3084,-10500.00,0,0,17,0,0,0,0,0,0,0,4,0,-1,-4,0,0,0,0,21,0,0,0,-3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-11,0,1803.14,
3085,5650.00,0,0,0,0,0,0,34,0,0,-19,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-10,0,0,-4,0,0,0,0,0,0,0,0,0,-4535.27,
3086,-6400.00,0,0,0,17,0,2,0,0,0,0,-81,-17,0,0,-16,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.06,
3087,-8375.00,0,-35,6,3,0,0,0,0,0,0,0,-17,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,9014.88,
3088,-11900.00,0,0,49,-6,0,-1,9,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,-8,0,-12,-8095.34,
3089,1312.50,0,-4,0,1,0,0,-74,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,-5041.31,
3090,-2500.00,36,0,-49,0,0,-1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10385.93,
3091,9175.00,0,6,0,0,0,0,0,-48,62,0,0,-9,0,0,0,1,14,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.19,
3092,1400.00,0,0,24,0,0,0,-8,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11140.37,
3093,-2200.00,0,0,0,9,0,-19,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8864.29,
3094,-4675.00,-11,0,0,0,0,1,0,-88,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2445.59,
3095,-7112.50,0,0,0,1,17,0,0,0,0,0,-61,-6,0,0,0,0,0,53,0,0,-3,0,0,3,0,0,0,0,0,-15,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2098.09,
3096,-2000.00,0,0,0,4,0,0,0,0,0,0,-2,0,-11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.04,
3097,-4537.50,0,0,0,0,-53,0,0,-38,0,0,0,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12081.84,
3098,-10962.50,0,64,0,0,-24,0,0,0,0,-59,0,0,16,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6622.22,
3099,-450.00,0,0,0,0,-12,0,0,0,0,0,-2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4477.23,
3100,-2762.50,18,-8,0,0,0,0,0,21,0,0,0,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3407.31,
3101,3937.50,0,0,-32,0,0,0,0,0,0,0,62,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,-4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7118.02,
3102,1375.00,-22,0,0,0,32,0,0,-10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3140.61,
3103,4425.00,0,0,-29,-18,0,0,70,0,0,0,0,0,0,0,0,0,-4,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4603.46,
3104,-9012.50,0,3,0,19,0,-7,0,0,0,0,-79,0,0,0,0,-16,4,0,0,0,-1,0,0,19,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-2867.77,
3105,-9100.00,15,0,-12,0,0,0,-87,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1326.18,
3106,-1800.00,0,0,-5,0,0,0,0,0,0,0,156,0,-1,0,0,0,0,-8,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099.43,
3107,-4950.00,0,0,0,0,11,0,0,-40,0,0,0,-13,0,9,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10898.01,
3108,-10937.50,0,0,0,0,0,-1,0,0,12,0,0,0,7,0,20,0,0,0,0,0,0,0,0,-1,-1,0,3,0,-1,0,15,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,12970.25,
3109,-437.50,0,0,-37,0,0,0,6,0,0,0,0,-41,0,0,-3,0,0,0,5,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380.28,
3110,-2887.50,0,11,0,0,0,0,0,11,0,-5,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8430.65,
3111,7500.00,0,0,65,0,0,0,0,0,0,-21,0,2,0,0,0,0,-1,0,0,0,0,0,0,-12,0,0,0,-6,0,0,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6929.84,
3112,-2787.50,0,0,0,0,0,0,0,-15,33,41,0,0,0,-14,0,0,0,-2,0,0,0,0,0,3,0,-1,0,0,0,0,-73,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13646.46,
3113,-2200.00,0,-3,-1,0,0,0,0,0,0,0,61,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1,0,0,-10,0,0,0,0,-10,-5498.32,
3114,137.50,0,0,-2,0,0,-1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7922.69,
3115,-437.50,0,-6,0,0,0,0,87,0,24,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-32,0,0,0,0,0,0,0,0,0,-1,0,2535.89,
3116,2750.00,0,-27,0,0,0,50,0,0,0,0,0,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5973.21,
3117,-3537.50,0,0,0,-22,0,0,0,0,-21,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3,11,0,-2,0,0,0,0,0,0,0,0,0,0,-485.39,
3118,6500.00,0,0,-29,0,0,0,0,0,0,0,0,40,25,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,1,0,0,0,-5,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2676.61,
3119,-4700.00,0,-9,1,0,0,1,0,0,0,0,-151,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-3,0,0,0,0,0,0,0,0,0,-4575.68,
3120,2712.50,0,7,-11,0,0,0,-9,0,39,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,-23,0,0,0,0,0,0,0,0,0,0,5708.99,
3121,4537.50,0,0,0,0,0,-40,11,0,0,0,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4010.76,
3122,-5650.00,0,0,4,-15,0,0,0,10,0,0,0,0,0,-13,0,0,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-2,0,0,0,0,-12,1116.25,
3123,-1450.00,0,8,0,0,0,0,-11,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946.56,
3124,9925.00,0,0,-24,56,0,0,0,0,-116,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,-7,-2156.21,
3125,-4387.50,0,0,0,0,0,0,0,-9,-65,0,0,0,9,20,0,0,0,0,0,0,-7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,0,0,0,0,6793.40,
3126,-10500.00,0,-26,16,-1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,-1,0,0,0,0,-7844.68,
