Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Advancedbot,-6.08,-0.06,2.87,42.81,0.00,0.00,97.13,54.18
vs. Behemoth,-27.56,-0.28,2.84,41.74,0.00,0.00,97.16,54.21
vs. Advanced Mortar,-29.65,-0.30,2.92,35.18,0.00,0.00,97.08,54.42
vs. Blaster,-34.66,-0.35,2.88,39.92,0.00,0.00,97.12,54.27
vs. Butterfly,-20.51,-0.21,6.37,48.62,0.00,0.00,93.63,54.21
vs. Dragonfly,-22.37,-0.22,6.34,46.64,0.00,0.00,93.66,54.34
vs. Falcon,-29.20,-0.29,6.33,43.89,0.00,0.00,93.67,54.53
vs. Airship,-12.07,-0.12,6.31,48.41,0.00,0.00,93.69,54.22
vs. Advanced Recall,-12.50,-0.13,6.37,51.09,0.00,0.00,93.63,54.04
vs. Mammoth,-25.22,-0.25,6.36,47.91,0.00,0.00,93.64,54.26
vs. Stinger,-14.18,-0.14,6.35,61.28,0.00,0.00,93.65,53.35
vs. Flak Turret,18.82,0.19,6.36,59.23,0.00,0.00,93.64,53.49
vs. Bulwark,-38.82,-0.39,2.85,37.75,0.00,0.00,97.15,54.33
vs. Katbus,-46.89,-0.47,2.87,42.69,0.00,0.00,97.13,54.19
vs. Locust,-10.49,-0.10,2.95,49.22,0.00,0.00,97.05,54.00
vs. Kraken,-602.92,-6.03,1.21,16.07,0.00,0.00,98.79,54.32
vs. Predator,16.88,0.17,2.96,56.45,0.00,0.00,97.04,53.78
vs. Valkyrie,-7.18,-0.07,2.95,49.58,0.00,0.00,97.05,53.99
vs. Artillery,-35.45,-0.35,2.88,47.59,0.00,0.00,97.12,54.04
vs. Advanced Destroyer,24.99,0.25,2.89,52.91,0.00,0.00,97.11,53.88
vs. Shade,-35.83,-0.36,2.91,45.50,0.00,0.00,97.09,54.11
vs. Ranking,0.02,1.25,0.00,0.00,100.00,53.86,0.00,0.00
vs. Aggression,1.26,1.26,0.00,0.00,100.00,53.86,0.00,0.00
Crab,51.40,0.51,7.14,50.22,0.00,0.00,92.86,39.33
Hunter,-0.76,-0.01,7.08,31.75,0.00,0.00,92.92,40.75
Guardian Shield,-459.32,-4.59,7.03,31.00,0.00,0.00,92.97,40.80
Recall,16.53,0.17,7.09,48.77,0.00,0.00,92.91,39.45
Recall Hunter,-2.33,-0.02,7.10,29.62,0.00,0.00,92.90,40.91
Scorpion,32.02,0.32,7.15,54.11,0.00,0.00,92.85,39.03
Beetle,0.08,0.00,7.20,33.17,0.00,0.00,92.80,40.65
Blink,27.70,0.28,7.10,46.88,0.00,0.00,92.90,39.59
Blink Hunter,-0.54,-0.01,7.15,27.11,0.00,0.00,92.85,41.11
Gunbot,10.35,0.10,7.13,48.84,0.00,0.00,92.87,39.44
Missilebot,-0.75,-0.01,7.15,31.86,0.00,0.00,92.85,40.74
Wasp,16.92,0.17,7.18,47.07,0.00,0.00,92.82,39.57
Matter,-0.20,-0.10,95.39,39.77,4.61,47.09,0.01,57.14
Energy,-0.46,-0.23,95.38,39.76,4.61,47.36,0.01,58.06
Bandwidth,1.49,0.03,95.57,39.78,4.42,47.24,0.01,43.24
Health,0.10,0.62,95.36,39.75,4.63,47.41,0.01,29.41
Radius,-59.01,-0.59,95.44,39.77,4.55,47.17,0.01,40.00
Speed,0.29,0.04,95.39,39.77,4.60,47.06,0.01,40.91
Damage,4.90,0.73,95.38,39.75,4.62,47.43,0.01,47.62
Duration,-530.04,-1.06,95.39,39.75,4.61,47.36,0.01,75.76
Windup,-155.84,-0.16,95.36,39.75,4.63,47.54,0.01,55.56
Recoil,-229.75,-0.11,95.38,39.76,4.61,47.29,0.01,60.87
WeaponSpeed,0.00,-0.06,0.00,0.00,0.00,0.00,100.00,40.11
Range,18.23,1.82,95.35,39.74,4.64,47.58,0.01,50.00
Splash,0.00,0.07,0.00,0.00,0.00,0.00,100.00,40.11
Knight,45.13,0.45,7.18,49.92,0.00,0.00,92.82,39.35
Crossbow,-5.60,-0.06,7.17,30.92,0.00,0.00,92.83,40.82
Ballista,9.90,0.10,4.23,40.80,0.00,0.00,95.77,40.08
King Crab,89.31,0.89,4.26,43.78,0.00,0.00,95.74,39.94
Crusader,130.52,1.31,4.23,49.74,0.00,0.00,95.77,39.68
Bomber,23.88,0.24,4.22,46.87,0.00,0.00,95.78,39.81
Shocker,24.50,0.25,4.23,44.19,0.00,0.00,95.77,39.93
Recall Shocker,13.79,0.14,4.23,47.17,0.00,0.00,95.77,39.80
Mortar,32.90,0.33,4.26,59.10,0.00,0.00,95.74,39.26
Swift Shocker,39.52,0.40,4.19,40.83,0.00,0.00,95.81,40.08
Heavy Hunter,-15.70,-0.16,4.26,38.05,0.00,0.00,95.74,40.20
Destroyer,21.14,0.21,4.26,44.64,0.00,0.00,95.74,39.91
Raider,9.31,0.09,4.23,29.40,0.00,0.00,95.77,40.58
Turret,-8.14,-0.08,4.24,52.40,0.00,0.00,95.76,39.56
Heavy Ballista,46.01,0.46,2.79,52.52,0.00,0.00,97.21,39.75
Gargantua,24.81,0.25,2.81,60.54,0.00,0.00,97.19,39.52
Sniper,17.50,0.17,2.84,54.43,0.00,0.00,97.16,39.69
Advanced Blink,65.96,0.66,2.86,47.75,0.00,0.00,97.14,39.88
Assaultbot,12.77,0.13,2.89,60.72,0.00,0.00,97.11,39.49
Advancedbot,3.94,0.04,2.87,54.17,0.00,0.00,97.13,39.69
Behemoth,120.70,1.21,2.85,59.50,0.00,0.00,97.15,39.54
Advanced Mortar,6.52,0.07,2.85,63.21,0.00,0.00,97.15,39.43
Blaster,10.92,0.11,2.84,56.87,0.00,0.00,97.16,39.62
Butterfly,14.40,0.14,6.32,41.97,0.00,0.00,93.68,39.98
Dragonfly,6.57,0.07,6.43,41.96,0.00,0.00,93.57,39.98
Falcon,8.45,0.08,6.31,50.16,0.00,0.00,93.69,39.43
Airship,-13.75,-0.14,6.32,40.58,0.00,0.00,93.68,40.08
Advanced Recall,14.72,0.15,6.34,46.89,0.00,0.00,93.66,39.65
Mammoth,105.82,1.06,6.33,50.23,0.00,0.00,93.67,39.42
Stinger,34.42,0.34,6.38,35.00,0.00,0.00,93.62,40.46
Flak Turret,-19.38,-0.19,6.36,33.11,0.00,0.00,93.64,40.58
Bulwark,-0.22,-0.00,2.87,55.84,0.00,0.00,97.13,39.64
Katbus,49.42,0.49,2.90,54.85,0.00,0.00,97.10,39.67
Locust,1.61,0.02,2.89,40.89,0.00,0.00,97.11,40.08
Kraken,275.69,2.76,1.16,85.74,0.00,0.00,98.84,39.57
Predator,-20.83,-0.21,2.96,39.45,0.00,0.00,97.04,40.13
Valkyrie,-8.44,-0.08,2.87,42.52,0.00,0.00,97.13,40.04
Artillery,21.19,0.21,2.94,51.70,0.00,0.00,97.06,39.76
Advanced Destroyer,17.13,0.17,2.91,48.05,0.00,0.00,97.09,39.87
Shade,35.25,0.35,2.89,50.10,0.00,0.00,97.11,39.81
Ranking,0.00,0.35,0.00,0.00,100.00,40.11,0.00,0.00
Aggression,0.47,0.47,0.00,0.00,100.00,40.11,0.00,0.00
vs. Crab,-28.17,-0.28,13.30,34.48,0.00,0.00,86.70,40.97
vs. Hunter,3.70,0.04,13.36,43.24,0.00,0.00,86.64,39.62
vs. Guardian Shield,106.26,1.06,13.23,42.40,0.00,0.00,86.77,39.76
vs. Recall,-25.35,-0.25,13.40,32.95,0.00,0.00,86.60,41.21
vs. Recall Hunter,14.54,0.15,13.33,46.86,0.00,0.00,86.67,39.07
vs. Scorpion,-17.32,-0.17,13.34,31.52,0.00,0.00,86.66,41.43
vs. Beetle,-0.85,-0.01,13.30,41.76,0.00,0.00,86.70,39.85
vs. Blink,-26.70,-0.27,13.33,35.33,0.00,0.00,86.67,40.84
vs. Blink Hunter,25.22,0.25,13.33,51.84,0.00,0.00,86.67,38.30
vs. Gunbot,-12.02,-0.12,13.31,34.37,0.00,0.00,86.69,40.99
vs. Missilebot,2.87,0.03,13.26,43.46,0.00,0.00,86.74,39.60
vs. Wasp,-8.15,-0.08,13.32,36.68,0.00,0.00,86.68,40.63
vs. Hornet,25.99,0.26,13.30,49.61,0.00,0.00,86.70,38.65
vs. Knight,-59.75,-0.60,13.32,32.66,0.00,0.00,86.68,41.25
vs. Crossbow,6.48,0.06,13.30,44.48,0.00,0.00,86.70,39.44
vs. Ballista,-53.35,-0.53,4.26,46.31,0.00,0.00,95.74,39.83
vs. King Crab,-48.48,-0.48,4.20,44.81,0.00,0.00,95.80,39.90
vs. Crusader,-85.01,-0.85,4.23,38.05,0.00,0.00,95.77,40.20
vs. Bomber,-47.22,-0.47,4.24,40.13,0.00,0.00,95.76,40.11
vs. Shocker,-70.53,-0.71,4.24,43.66,0.00,0.00,95.76,39.95
vs. Recall Shocker,-84.94,-0.85,4.21,39.97,0.00,0.00,95.79,40.11
vs. Mortar,-122.65,-1.23,4.23,30.66,0.00,0.00,95.77,40.52
vs. Swift Shocker,-53.32,-0.53,4.18,45.76,0.00,0.00,95.82,39.86
vs. Heavy Hunter,19.37,0.19,4.23,45.47,0.00,0.00,95.77,39.87
vs. Destroyer,-45.19,-0.45,4.34,41.93,0.00,0.00,95.66,40.03
vs. Raider,143.86,1.44,4.15,59.85,0.00,0.00,95.85,39.25
vs. Turret,-62.67,-0.63,4.26,38.14,0.00,0.00,95.74,40.20
vs. Heavy Ballista,-204.03,-2.04,2.87,37.82,0.00,0.00,97.13,40.18
vs. Gargantua,-182.77,-1.83,2.87,26.05,0.00,0.00,97.13,40.52
vs. Sniper,-105.95,-1.06,2.91,34.47,0.00,0.00,97.09,40.28
vs. Advanced Blink,-33.68,-0.34,2.89,38.11,0.00,0.00,97.11,40.17
vs. Assaultbot,-18.31,-0.18,2.86,31.71,0.00,0.00,97.14,40.35
vs. Advancedbot,-16.77,-0.17,2.87,31.12,0.00,0.00,97.13,40.37
vs. Behemoth,-95.80,-0.96,2.89,30.93,0.00,0.00,97.11,40.38
vs. Advanced Mortar,-116.69,-1.17,2.87,23.77,0.00,0.00,97.13,40.59
vs. Blaster,-113.83,-1.14,2.90,29.40,0.00,0.00,97.10,40.43
vs. Butterfly,220.57,2.21,6.34,55.43,0.00,0.00,93.66,39.07
vs. Dragonfly,220.90,2.21,6.37,54.72,0.00,0.00,93.63,39.11
vs. Falcon,15.21,0.15,6.29,41.67,0.00,0.00,93.71,40.00
vs. Airship,227.62,2.28,6.39,52.89,0.00,0.00,93.61,39.24
vs. Advanced Recall,-33.23,-0.33,6.30,41.80,0.00,0.00,93.70,39.99
vs. Mammoth,-122.08,-1.22,6.34,38.58,0.00,0.00,93.66,40.21
vs. Stinger,2.76,0.03,6.37,54.78,0.00,0.00,93.63,39.11
vs. Flak Turret,65.94,0.66,6.36,57.71,0.00,0.00,93.64,38.91
vs. Bulwark,-4.57,-0.05,2.83,35.56,0.00,0.00,97.17,40.24
vs. Katbus,-106.95,-1.07,2.83,38.95,0.00,0.00,97.17,40.14
vs. Locust,86.81,0.87,2.93,55.32,0.00,0.00,97.07,39.65
vs. Kraken,-1120.75,-11.21,1.18,11.54,0.00,0.00,98.82,40.45
vs. Predator,-8.37,-0.08,2.90,50.20,0.00,0.00,97.10,39.81
vs. Valkyrie,181.40,1.81,2.89,50.33,0.00,0.00,97.11,39.80
vs. Artillery,-127.17,-1.27,2.93,39.79,0.00,0.00,97.07,40.12
vs. Advanced Destroyer,-83.76,-0.84,2.86,42.08,0.00,0.00,97.14,40.05
vs. Shade,-26.00,-0.26,2.94,43.98,0.00,0.00,97.06,39.99
vs. Ranking,0.01,0.52,0.00,0.00,100.00,40.11,0.00,0.00
vs. Aggression,0.48,0.48,0.00,0.00,100.00,40.11,0.00,0.00
Crab,25.73,0.26,7.12,63.76,0.00,0.00,92.88,58.42
Hunter,-7.04,-0.07,7.15,56.31,0.00,0.00,92.85,58.99
Guardian Shield,-32.62,-0.33,7.15,62.46,0.00,0.00,92.85,58.52
Recall,-3.23,-0.03,7.21,65.70,0.00,0.00,92.79,58.26
Recall Hunter,-7.32,-0.07,7.14,52.97,0.00,0.00,92.86,59.25
Scorpion,15.85,0.16,7.12,66.94,0.00,0.00,92.88,58.18
Beetle,-7.50,-0.07,7.15,57.00,0.00,0.00,92.85,58.94
Blink,-9.83,-0.10,7.08,61.59,0.00,0.00,92.92,58.59
Blink Hunter,-7.82,-0.08,7.11,49.10,0.00,0.00,92.89,59.54
Gunbot,-2.81,-0.03,7.17,64.34,0.00,0.00,92.83,58.37
Missilebot,-8.04,-0.08,7.09,55.84,0.00,0.00,92.91,59.03
Wasp,4.66,0.05,7.12,63.25,0.00,0.00,92.88,58.46
Hornet,-11.02,-0.11,7.16,49.92,0.00,0.00,92.84,59.49
Matter,0.26,0.52,92.16,59.67,7.82,48.58,0.01,48.21
Energy,0.00,-0.03,0.00,0.00,0.00,0.00,100.00,58.80
Bandwidth,7.88,0.32,92.45,59.65,7.54,48.45,0.01,40.91
Health,0.05,1.13,92.20,59.68,7.79,48.42,0.01,42.31
Radius,-56.50,-0.85,92.14,59.69,7.84,48.43,0.01,39.62
Speed,12.00,0.99,92.23,59.66,7.76,48.61,0.01,40.43
Damage,0.41,0.75,92.17,59.67,7.82,48.55,0.01,33.33
Duration,-237.14,-1.19,92.15,59.69,7.84,48.35,0.01,54.55
Windup,-312.26,-0.31,92.15,59.66,7.84,48.78,0.01,40.43
Recoil,-74.25,-0.19,92.15,59.68,7.84,48.43,0.01,42.86
WeaponSpeed,-0.95,-0.19,92.21,59.67,7.78,48.47,0.01,50.00
Range,22.53,1.35,92.27,59.64,7.72,48.80,0.01,31.25
Splash,0.00,-0.00,0.00,0.00,0.00,0.00,100.00,58.80
Crossbow,-16.44,-0.16,7.09,54.07,0.00,0.00,92.91,59.16
Ballista,-31.78,-0.32,4.20,47.74,0.00,0.00,95.80,59.29
King Crab,4.18,0.04,4.24,49.05,0.00,0.00,95.76,59.23
Crusader,46.12,0.46,4.26,55.14,0.00,0.00,95.74,58.96
Bomber,-15.75,-0.16,4.21,52.18,0.00,0.00,95.79,59.09
Shocker,-31.31,-0.31,4.25,50.90,0.00,0.00,95.75,59.15
Recall Shocker,-25.82,-0.26,4.25,54.70,0.00,0.00,95.75,58.98
Mortar,-29.23,-0.29,4.16,63.03,0.00,0.00,95.84,58.62
Swift Shocker,-43.30,-0.43,4.22,48.13,0.00,0.00,95.78,59.27
Heavy Hunter,-14.69,-0.15,4.18,51.19,0.00,0.00,95.82,59.13
Destroyer,-24.41,-0.24,4.17,51.20,0.00,0.00,95.83,59.13
Raider,-23.90,-0.24,4.29,36.67,0.00,0.00,95.71,59.79
Turret,-17.80,-0.18,4.21,58.44,0.00,0.00,95.79,58.82
Heavy Ballista,-51.65,-0.52,2.80,56.45,0.00,0.00,97.20,58.87
Gargantua,-16.26,-0.16,2.80,69.56,0.00,0.00,97.20,58.49
Sniper,-29.82,-0.30,2.84,58.30,0.00,0.00,97.16,58.82
Advanced Blink,-1.38,-0.01,2.81,55.33,0.00,0.00,97.19,58.90
Assaultbot,-5.84,-0.06,2.88,63.28,0.00,0.00,97.12,58.67
Advancedbot,-1.94,-0.02,2.90,66.33,0.00,0.00,97.10,58.58
Behemoth,-3.39,-0.03,2.90,61.49,0.00,0.00,97.10,58.72
Advanced Mortar,-13.90,-0.14,2.84,72.80,0.00,0.00,97.16,58.39
Blaster,-15.66,-0.16,2.88,67.92,0.00,0.00,97.12,58.53
Butterfly,-24.34,-0.24,6.35,52.07,0.00,0.00,93.65,59.26
Dragonfly,-10.97,-0.11,6.45,52.78,0.00,0.00,93.55,59.22
Falcon,-20.01,-0.20,6.36,58.41,0.00,0.00,93.64,58.83
Airship,-16.30,-0.16,6.33,53.98,0.00,0.00,93.67,59.13
Advanced Recall,-10.11,-0.10,6.45,56.06,0.00,0.00,93.55,58.99
Mammoth,2.64,0.03,6.29,55.55,0.00,0.00,93.71,59.02
Stinger,-33.27,-0.33,6.34,41.76,0.00,0.00,93.66,59.95
Flak Turret,-33.01,-0.33,6.34,44.24,0.00,0.00,93.66,59.79
Bulwark,-39.72,-0.40,2.84,65.76,0.00,0.00,97.16,58.60
Katbus,-49.82,-0.50,2.88,61.66,0.00,0.00,97.12,58.72
Locust,-5.18,-0.05,2.89,50.22,0.00,0.00,97.11,59.06
Kraken,-110.67,-1.11,1.16,87.55,0.00,0.00,98.84,58.46
Predator,-14.61,-0.15,2.95,50.28,0.00,0.00,97.05,59.06
Valkyrie,-15.63,-0.16,2.95,54.07,0.00,0.00,97.05,58.94
Artillery,-32.03,-0.32,2.91,56.83,0.00,0.00,97.09,58.86
Advanced Destroyer,-23.52,-0.24,2.91,54.44,0.00,0.00,97.09,58.93
Shade,-38.40,-0.38,2.92,57.31,0.00,0.00,97.08,58.85
Ranking,0.03,2.02,0.00,0.00,100.00,58.80,0.00,0.00
Aggression,2.10,2.10,0.00,0.00,100.00,58.80,0.00,0.00
vs. Crab,14.21,0.14,13.25,57.04,0.00,0.00,86.75,59.07
vs. Hunter,21.02,0.21,13.36,63.90,0.00,0.00,86.64,58.01
vs. Guardian Shield,-123.43,-1.23,13.19,57.49,0.00,0.00,86.81,59.00
vs. Recall,-18.60,-0.19,13.31,48.88,0.00,0.00,86.69,60.33
vs. Recall Hunter,20.88,0.21,13.28,64.81,0.00,0.00,86.72,57.88
vs. Scorpion,3.61,0.04,13.30,53.40,0.00,0.00,86.70,59.63
vs. Beetle,20.29,0.20,13.36,62.80,0.00,0.00,86.64,58.18
vs. Blink,-8.50,-0.08,13.29,54.06,0.00,0.00,86.71,59.53
vs. Blink Hunter,31.35,0.31,13.43,67.88,0.00,0.00,86.57,57.39
vs. Gunbot,-9.21,-0.09,13.36,48.89,0.00,0.00,86.64,60.33
vs. Missilebot,19.03,0.19,13.36,63.23,0.00,0.00,86.64,58.12
vs. Wasp,3.68,0.04,13.27,57.23,0.00,0.00,86.73,59.04
vs. Hornet,33.20,0.33,13.35,67.24,0.00,0.00,86.65,57.50
vs. Knight,-21.30,-0.21,13.23,50.00,0.00,0.00,86.77,60.14
vs. Crossbow,62.03,0.62,13.33,65.27,0.00,0.00,86.67,57.81
vs. Ballista,70.78,0.71,4.23,64.66,0.00,0.00,95.77,58.54
vs. King Crab,85.63,0.86,4.25,64.36,0.00,0.00,95.75,58.55
vs. Crusader,20.46,0.20,4.18,57.30,0.00,0.00,95.82,58.87
vs. Bomber,-6.49,-0.06,4.27,60.42,0.00,0.00,95.73,58.73
vs. Shocker,46.76,0.47,4.23,63.09,0.00,0.00,95.77,58.61
vs. Recall Shocker,13.99,0.14,4.22,59.09,0.00,0.00,95.78,58.79
vs. Mortar,-81.93,-0.82,4.20,45.95,0.00,0.00,95.80,59.36
vs. Swift Shocker,74.97,0.75,4.22,65.90,0.00,0.00,95.78,58.49
vs. Heavy Hunter,66.55,0.67,4.22,61.98,0.00,0.00,95.78,58.66
vs. Destroyer,-120.31,-1.20,4.25,50.44,0.00,0.00,95.75,59.17
vs. Raider,112.65,1.13,4.18,71.43,0.00,0.00,95.82,58.25
vs. Turret,-94.71,-0.95,4.25,47.67,0.00,0.00,95.75,59.29
vs. Heavy Ballista,-127.93,-1.28,2.81,51.47,0.00,0.00,97.19,59.01
vs. Gargantua,-210.62,-2.11,2.81,36.22,0.00,0.00,97.19,59.45
vs. Sniper,-75.54,-0.76,2.88,49.02,0.00,0.00,97.12,59.09
vs. Advanced Blink,-112.15,-1.12,2.86,45.97,0.00,0.00,97.14,59.18
vs. Assaultbot,-23.61,-0.24,2.81,40.17,0.00,0.00,97.19,59.34
vs. Advancedbot,-17.94,-0.18,2.85,43.45,0.00,0.00,97.15,59.25
vs. Behemoth,-89.80,-0.90,2.80,43.27,0.00,0.00,97.20,59.25
vs. Advanced Mortar,-80.75,-0.81,2.84,37.34,0.00,0.00,97.16,59.43
vs. Blaster,-67.70,-0.68,2.80,43.69,0.00,0.00,97.20,59.24
vs. Butterfly,-144.20,-1.44,6.32,43.12,0.00,0.00,93.68,59.86
vs. Dragonfly,-89.32,-0.89,6.38,46.92,0.00,0.00,93.62,59.61
vs. Falcon,-107.71,-1.08,6.35,43.15,0.00,0.00,93.65,59.86
vs. Airship,-66.37,-0.66,6.38,48.40,0.00,0.00,93.62,59.51
vs. Advanced Recall,-34.63,-0.35,6.32,49.51,0.00,0.00,93.68,59.43
vs. Mammoth,-39.06,-0.39,6.32,49.63,0.00,0.00,93.68,59.42
vs. Stinger,37.43,0.37,6.33,63.14,0.00,0.00,93.67,58.51
vs. Flak Turret,6.01,0.06,6.33,61.78,0.00,0.00,93.67,58.60
vs. Bulwark,-181.96,-1.82,2.85,36.04,0.00,0.00,97.15,59.47
vs. Katbus,-196.22,-1.96,2.81,39.35,0.00,0.00,97.19,59.36
vs. Locust,-35.69,-0.36,2.91,48.09,0.00,0.00,97.09,59.12
vs. Kraken,-2088.25,-20.88,1.19,9.83,0.00,0.00,98.81,59.39
vs. Predator,55.53,0.56,2.86,55.73,0.00,0.00,97.14,58.89
vs. Valkyrie,-53.24,-0.53,2.93,48.04,0.00,0.00,97.07,59.13
vs. Artillery,-39.66,-0.40,2.88,49.59,0.00,0.00,97.12,59.07
vs. Advanced Destroyer,-106.12,-1.06,2.89,44.98,0.00,0.00,97.11,59.21
vs. Shade,-72.72,-0.73,2.91,49.01,0.00,0.00,97.09,59.09
vs. Ranking,0.03,2.01,0.00,0.00,100.00,58.80,0.00,0.00
vs. Aggression,2.00,2.00,0.00,0.00,100.00,58.80,0.00,0.00
Crab,37.88,0.38,7.17,50.36,0.00,0.00,92.83,43.61
Hunter,9.12,0.09,7.14,37.90,0.00,0.00,92.86,44.57
Guardian Shield,-114.10,-1.14,7.15,39.86,0.00,0.00,92.85,44.42
Recall,30.07,0.30,7.15,54.86,0.00,0.00,92.85,43.26
Recall Hunter,9.35,0.09,7.13,35.28,0.00,0.00,92.87,44.77
Scorpion,23.21,0.23,7.11,53.85,0.00,0.00,92.89,43.34
Beetle,10.33,0.10,7.14,39.38,0.00,0.00,92.86,44.45
Blink,27.72,0.28,7.17,49.73,0.00,0.00,92.83,43.65
Blink Hunter,4.34,0.04,7.12,31.24,0.00,0.00,92.88,45.08
Gunbot,14.99,0.15,7.09,53.84,0.00,0.00,92.91,43.35
Missilebot,10.35,0.10,7.09,38.39,0.00,0.00,92.91,44.52
Wasp,9.86,0.10,7.10,47.58,0.00,0.00,92.90,43.82
Hornet,-1.50,-0.01,7.19,30.92,0.00,0.00,92.81,45.11
Knight,58.49,0.58,7.13,54.07,0.00,0.00,92.87,43.32
Matter,-0.12,-0.12,92.31,43.77,7.67,47.92,0.01,43.40
Energy,-0.16,-0.16,92.33,43.76,7.66,48.10,0.01,44.74
Bandwidth,-5.50,-0.22,92.53,43.79,7.45,47.76,0.01,56.90
Health,0.05,1.26,92.29,43.77,7.69,47.96,0.01,53.57
Radius,-74.36,-1.12,92.36,43.77,7.63,47.98,0.01,52.94
Speed,9.43,0.74,92.25,43.74,7.74,48.30,0.01,49.06
Damage,2.50,1.75,92.30,43.77,7.69,47.98,0.01,38.10
Duration,-283.21,-1.84,92.27,43.74,7.72,48.33,0.01,39.53
Windup,-297.52,-0.30,92.34,43.75,7.65,48.15,0.01,45.83
Recoil,-48.71,-0.24,92.31,43.72,7.67,48.51,0.01,43.64
WeaponSpeed,0.31,0.06,92.34,43.73,7.65,48.38,0.01,51.92
Range,27.47,2.75,92.32,43.75,7.67,48.16,0.02,53.23
Splash,0.00,-0.03,0.00,0.00,0.00,0.00,100.00,44.09
Ballista,33.40,0.33,4.18,43.85,0.00,0.00,95.82,44.10
King Crab,55.99,0.56,4.22,44.51,0.00,0.00,95.78,44.07
Crusader,98.68,0.99,4.20,50.45,0.00,0.00,95.80,43.81
Bomber,17.51,0.18,4.23,48.03,0.00,0.00,95.77,43.92
Shocker,48.08,0.48,4.23,47.13,0.00,0.00,95.77,43.96
Recall Shocker,48.29,0.48,4.19,51.43,0.00,0.00,95.81,43.77
Mortar,63.20,0.63,4.26,63.59,0.00,0.00,95.74,43.22
Swift Shocker,35.37,0.35,4.23,43.49,0.00,0.00,95.77,44.12
Heavy Hunter,2.52,0.03,4.21,41.17,0.00,0.00,95.79,44.22
Destroyer,47.72,0.48,4.21,47.33,0.00,0.00,95.79,43.95
Raider,-1.50,-0.02,4.26,32.31,0.00,0.00,95.74,44.61
Turret,5.63,0.06,4.26,54.76,0.00,0.00,95.74,43.61
Heavy Ballista,137.68,1.38,2.80,56.02,0.00,0.00,97.20,43.75
Gargantua,125.13,1.25,2.77,62.37,0.00,0.00,97.23,43.57
Sniper,52.57,0.53,2.83,58.93,0.00,0.00,97.17,43.66
Advanced Blink,70.69,0.71,2.84,50.49,0.00,0.00,97.16,43.90
Assaultbot,17.01,0.17,2.85,63.89,0.00,0.00,97.15,43.51
Advancedbot,7.60,0.08,2.85,57.86,0.00,0.00,97.15,43.69
Behemoth,107.94,1.08,2.83,61.90,0.00,0.00,97.17,43.57
Advanced Mortar,41.78,0.42,2.84,66.90,0.00,0.00,97.16,43.42
Blaster,38.64,0.39,2.83,60.25,0.00,0.00,97.17,43.62
Butterfly,18.71,0.19,6.35,43.87,0.00,0.00,93.65,44.10
Dragonfly,6.88,0.07,6.39,44.05,0.00,0.00,93.61,44.09
Falcon,38.39,0.38,6.38,53.71,0.00,0.00,93.62,43.43
Airship,-8.53,-0.09,6.29,42.01,0.00,0.00,93.71,44.23
Advanced Recall,27.18,0.27,6.40,50.44,0.00,0.00,93.60,43.66
Mammoth,111.67,1.12,6.30,52.63,0.00,0.00,93.70,43.52
Stinger,15.41,0.15,6.28,35.74,0.00,0.00,93.72,44.65
Flak Turret,-13.31,-0.13,6.23,34.69,0.00,0.00,93.77,44.71
Bulwark,52.75,0.53,2.87,58.68,0.00,0.00,97.13,43.66
Katbus,109.65,1.10,2.82,57.54,0.00,0.00,97.18,43.70
Locust,6.86,0.07,3.00,43.36,0.00,0.00,97.00,44.11
Kraken,684.51,6.85,1.19,85.88,0.00,0.00,98.81,43.59
Predator,-5.06,-0.05,2.90,42.11,0.00,0.00,97.10,44.15
Valkyrie,-1.25,-0.01,2.86,44.64,0.00,0.00,97.14,44.07
Artillery,56.58,0.57,2.83,54.60,0.00,0.00,97.17,43.78
Advanced Destroyer,47.02,0.47,2.88,52.12,0.00,0.00,97.12,43.85
Shade,47.46,0.47,2.87,51.49,0.00,0.00,97.13,43.87
Ranking,0.01,0.74,0.00,0.00,100.00,44.09,0.00,0.00
Aggression,0.73,0.73,0.00,0.00,100.00,44.09,0.00,0.00
vs. Crab,-37.36,-0.37,13.42,36.09,0.00,0.00,86.58,45.33
vs. Hunter,4.93,0.05,13.23,49.71,0.00,0.00,86.77,43.23
vs. Guardian Shield,146.14,1.46,13.24,46.80,0.00,0.00,86.76,43.68
vs. Recall,-35.17,-0.35,13.38,35.42,0.00,0.00,86.62,45.43
vs. Recall Hunter,10.73,0.11,13.34,52.31,0.00,0.00,86.66,42.82
vs. Scorpion,-21.84,-0.22,13.32,33.37,0.00,0.00,86.68,45.74
vs. Beetle,-1.90,-0.02,13.35,47.15,0.00,0.00,86.65,43.62
vs. Blink,-32.97,-0.33,13.28,37.93,0.00,0.00,86.72,45.03
vs. Blink Hunter,24.49,0.24,13.33,57.19,0.00,0.00,86.67,42.07
vs. Gunbot,-15.06,-0.15,13.33,36.54,0.00,0.00,86.67,45.25
vs. Missilebot,2.62,0.03,13.24,48.55,0.00,0.00,86.76,43.41
vs. Wasp,-10.88,-0.11,13.37,39.33,0.00,0.00,86.63,44.82
vs. Hornet,22.91,0.23,13.31,56.14,0.00,0.00,86.69,42.24
vs. Knight,-75.43,-0.75,13.24,34.93,0.00,0.00,86.76,45.49
