Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Turret,-2.58,-0.01,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-6.11,-0.01,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-5.40,-0.01,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-2.24,-0.01,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,1.88,0.00,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-0.27,-0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,1.12,0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-3.62,-0.01,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-2.74,-0.01,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-2.55,-0.01,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,-0.54,-0.00,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,-1.87,-0.00,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-2.98,-0.01,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,0.58,0.00,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,2.12,0.00,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,-3.93,-0.01,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,12.26,0.03,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,5.65,0.01,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-4.51,-0.01,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-6.35,-0.01,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,-0.75,-0.00,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-27.34,-0.06,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,5.54,0.01,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,0.49,0.00,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-2.67,-0.01,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,0.50,0.00,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-2.91,-0.01,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,-0.00,-0.02,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,-0.07,-0.02,0.00,0.00,100.00,49.96,0.00,0.00
Crab,0.21,0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-0.85,-0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-4.56,-0.01,13.24,49.42,0.00,0.00,86.76,50.04
Recall,-0.48,-0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-0.82,-0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,0.30,0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-0.81,-0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-0.52,-0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-0.83,-0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,-0.25,-0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-0.79,-0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,0.19,0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-0.83,-0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,-1.07,-0.00,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-1.65,-0.00,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-2.31,-0.01,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,313.89,0.72,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,0.31,0.00,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-0.55,-0.00,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-1.89,-0.00,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-1.73,-0.00,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-1.76,-0.00,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-2.53,-0.01,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-1.23,-0.00,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-1.59,-0.00,4.23,48.41,0.00,0.00,95.77,50.02
Raider,-1.34,-0.00,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-1.42,-0.00,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-4.20,-0.01,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,-2.83,-0.01,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-2.27,-0.01,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,-0.35,-0.00,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-0.27,-0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-0.22,-0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,-0.12,-0.00,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-1.49,-0.00,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-1.82,-0.00,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-1.81,-0.00,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-1.81,-0.00,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-1.99,-0.00,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-1.75,-0.00,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-0.77,-0.00,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-1.48,-0.00,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-1.89,-0.00,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-1.92,-0.00,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-1.18,-0.00,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-0.80,-0.00,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-0.22,-0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,-16.43,-0.04,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-0.49,-0.00,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-0.50,-0.00,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-0.57,-0.00,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,-0.53,-0.00,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-0.66,-0.00,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,-0.00,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.00,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,1.20,0.00,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,1.76,0.00,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,0.16,0.00,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,-0.35,-0.00,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,1.83,0.00,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,0.63,0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,1.76,0.00,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,-0.12,-0.00,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,2.75,0.01,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,-0.18,-0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,1.68,0.00,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.38,0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,2.06,0.00,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,-1.40,-0.00,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,2.89,0.01,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,6.73,0.02,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,1.75,0.00,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,-3.28,-0.01,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,0.24,0.00,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,4.88,0.01,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,2.09,0.00,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-2.64,-0.01,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,7.89,0.02,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,8.41,0.02,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,-5.98,-0.01,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,14.23,0.03,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-3.19,-0.01,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-6.59,-0.02,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-10.15,-0.02,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-2.80,-0.01,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,-6.15,-0.01,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-1.06,-0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-0.67,-0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-4.45,-0.01,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-2.71,-0.01,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-2.61,-0.01,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,-7.05,-0.02,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,-2.40,-0.01,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-4.20,-0.01,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,0.76,0.00,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-1.70,-0.00,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,-3.93,-0.01,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,3.60,0.01,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,4.97,0.01,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-7.07,-0.02,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-7.95,-0.02,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,-1.51,-0.00,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-53.17,-0.12,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,7.11,0.02,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,-0.30,-0.00,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,-0.39,-0.00,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-5.53,-0.01,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-1.89,-0.00,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,-0.00,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,-0.02,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
Crab,0.20,0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-0.36,-0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-3.75,-0.01,13.24,49.42,0.00,0.00,86.76,50.04
Recall,-0.24,-0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-0.33,-0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,0.25,0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-0.38,-0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-0.32,-0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-0.37,-0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,-0.13,-0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-0.34,-0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,0.14,0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-0.33,-0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,-0.63,-0.00,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-0.73,-0.00,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-1.36,-0.00,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-0.59,-0.00,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,358.97,0.82,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-0.22,-0.00,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-1.53,-0.00,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-1.10,-0.00,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-1.02,-0.00,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-1.70,-0.00,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-0.45,-0.00,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-0.96,-0.00,4.23,48.41,0.00,0.00,95.77,50.02
Raider,-0.80,-0.00,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-0.75,-0.00,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-2.65,-0.01,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,-0.44,-0.00,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-1.21,-0.00,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,0.71,0.00,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-0.12,-0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-0.02,-0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,0.30,0.00,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-0.13,-0.00,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-0.67,-0.00,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-1.12,-0.00,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-0.98,-0.00,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-1.09,-0.00,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-0.90,-0.00,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-0.46,-0.00,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-0.66,-0.00,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-1.09,-0.00,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-1.24,-0.00,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,0.72,0.00,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,0.82,0.00,2.89,59.55,0.00,0.00,97.11,49.67
Locust,0.14,0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,3.81,0.01,1.19,87.21,0.00,0.00,98.81,49.51
Predator,0.43,0.00,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,0.29,0.00,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,0.36,0.00,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,0.35,0.00,2.91,52.39,0.00,0.00,97.09,49.88
Shade,0.34,0.00,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,0.00,0.00,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.02,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,0.45,0.00,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,1.28,0.00,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,-7.78,-0.02,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,-0.88,-0.00,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,1.13,0.00,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,0.09,0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,1.30,0.00,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,-0.41,-0.00,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,1.81,0.00,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,-0.42,-0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,1.21,0.00,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.12,0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,1.63,0.00,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,-1.28,-0.00,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,3.87,0.01,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,7.08,0.02,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,5.74,0.01,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,-0.09,-0.00,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,0.71,0.00,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,6.86,0.02,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,3.52,0.01,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-2.02,-0.00,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,7.39,0.02,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,7.66,0.02,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,-7.69,-0.02,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,9.40,0.02,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-6.28,-0.01,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-2.61,-0.01,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-12.63,-0.03,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-2.98,-0.01,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,-7.81,-0.02,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-1.44,-0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-1.12,-0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-4.81,-0.01,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-2.59,-0.01,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-1.61,-0.00,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,-9.11,-0.02,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,-3.02,-0.01,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-5.48,-0.01,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,-0.38,-0.00,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,-2.33,-0.01,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,-1.73,-0.00,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,2.00,0.00,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,3.48,0.01,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-9.22,-0.02,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-10.60,-0.02,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,-1.47,-0.00,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-91.57,-0.21,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,5.78,0.01,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,-0.95,-0.00,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,0.80,0.00,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-7.34,-0.02,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-2.14,-0.00,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,-0.00,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,0.02,0.00,0.00,0.00,100.00,49.96,0.00,0.00
Crab,-0.47,-0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-0.82,-0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-10.00,-0.06,13.24,49.42,0.00,0.00,86.76,50.04
Recall,-0.47,-0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-0.85,-0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,-0.24,-0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-0.83,-0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-0.44,-0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-0.86,-0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,-0.25,-0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-0.90,-0.01,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,-0.07,-0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-0.79,-0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,-0.96,-0.01,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-1.71,-0.01,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-1.45,-0.01,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-1.33,-0.01,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,-1.25,-0.01,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,146.68,0.84,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-1.12,-0.01,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-1.33,-0.01,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-1.10,-0.01,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-1.30,-0.01,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-1.53,-0.01,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-1.25,-0.01,4.23,48.41,0.00,0.00,95.77,50.02
Raider,-2.25,-0.01,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-1.19,-0.01,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-2.30,-0.01,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,-2.67,-0.02,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-1.35,-0.01,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,-1.08,-0.01,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-0.06,-0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-0.23,-0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,-0.30,-0.00,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-1.31,-0.01,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-1.28,-0.01,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-2.03,-0.01,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-2.05,-0.01,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-2.07,-0.01,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-2.09,-0.01,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-0.75,-0.00,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-1.97,-0.01,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-1.92,-0.01,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-2.41,-0.01,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-3.79,-0.02,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-3.84,-0.02,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-0.72,-0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,-39.49,-0.23,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-1.91,-0.01,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-1.80,-0.01,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-1.86,-0.01,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,-1.83,-0.01,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-1.93,-0.01,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,-0.00,-0.03,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.06,-0.04,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,0.03,0.00,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,2.65,0.02,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,6.98,0.04,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,0.50,0.00,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,2.16,0.01,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,0.21,0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,2.60,0.01,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,0.92,0.01,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,4.14,0.02,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,0.26,0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,2.50,0.01,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.19,0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,4.36,0.02,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,-0.61,-0.00,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,1.25,0.01,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,2.57,0.01,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,-3.12,-0.02,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,-6.05,-0.03,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,1.47,0.01,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,-1.42,-0.01,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-3.02,-0.02,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-2.87,-0.02,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,2.97,0.02,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,3.82,0.02,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,6.80,0.04,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,12.45,0.07,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-0.61,-0.00,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,-7.83,-0.04,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-7.10,-0.04,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-2.89,-0.02,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,0.38,0.00,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-0.71,-0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,0.85,0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-5.09,-0.03,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-2.27,-0.01,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-3.27,-0.02,2.85,36.07,0.00,0.00,97.15,50.36
